frame.time_delta,frame.time_epoch,ip.dst,ip.proto,ip.src,ip.ttl,ip.version,udp.dstport,udp.srcport,udp.length,udp.payload,udp.time_relative,udp.time_delta,ssdp,http.host,http.request.full_uri,http.request.line,http.request.method,http.request.version,Label
2.00E-06,1607886072,0,17,4,255,4,1900,45497,102,3,98.867126,0.204326,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,16256,102,3,105.625792,3.519766,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,12947,102,3,105.870105,5.161066,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,58763,102,3,101.244369,0.832786,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,50746,102,3,105.174689,2.208939,1,1,1,1,1,1,1
0.000574,1607886072,0,17,4,255,4,1900,38969,102,3,103.016782,0.690357,1,1,1,1,1,1,1
3.00E-06,1607886072,0,17,4,255,4,1900,22227,102,3,105.658754,8.451988,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,10898,102,3,105.656335,1.000481,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,12748,102,3,103.945665,2.332961,1,1,1,1,1,1,1
3.00E-06,1607886072,0,17,4,255,4,1900,18866,102,3,105.319446,0.568973,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,57924,102,3,106.364791,1.553561,1,1,1,1,1,1,1
3.00E-06,1607886072,0,17,4,255,4,1900,49947,102,3,104.469649,0.234324,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,33251,102,3,106.098759,8.470842,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,2637,102,3,105.977998,2.345562,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,43963,102,3,106.10355,12.602911,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,59787,102,3,102.058777,2.924015,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,43976,102,3,102.614252,4.299118,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,19521,102,3,99.687022,6.91781,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,14932,102,3,106.629513,2.016993,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,32898,102,3,105.038084,1.314038,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,13948,102,3,106.634099,7.433167,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,46234,102,3,105.191753,4.069641,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,28214,102,3,104.734972,2.827376,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,3365,102,3,104.579135,6.306553,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,3680,102,3,102.727516,1.46486,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,56457,102,3,105.739358,2.994396,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,20564,102,3,106.321903,0.798289,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,35030,102,3,103.763657,0.711728,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,47206,102,3,104.4292,4.184573,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,49036,102,3,97.669481,0.400049,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,34862,102,3,98.618615,3.699206,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,24668,102,3,105.978142,1.314852,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,4870,102,3,100.689808,0.400116,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,58093,102,3,106.498339,0.867339,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,48932,102,3,105.366581,0.307066,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,25227,102,3,105.050183,4.158985,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,37199,102,3,92.836896,2.218831,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,31232,102,3,105.913859,14.191499,1,1,1,1,1,1,1
3.00E-06,1607886072,0,17,4,255,4,1900,41535,102,3,102.928703,1.547271,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,54582,102,3,101.698141,3.151352,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,87,102,3,105.22638,4.215625,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,47429,102,3,104.079579,4.026492,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,65405,102,3,95.329946,0.79233,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,62254,102,3,104.908171,1.356332,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,63824,102,3,106.156695,5.517313,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,56997,102,3,105.241723,0.828252,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,15607,102,3,105.94629,2.233776,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,64256,102,3,106.149596,4.994628,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,41742,102,3,101.639531,5.791597,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,11250,102,3,105.445234,5.837864,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,45421,102,3,106.427271,0.444032,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,20450,102,3,97.851416,0.408096,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,76,102,3,96.306228,1.710454,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,47428,102,3,106.448674,5.299845,1,1,1,1,1,1,1
3.00E-06,1607886072,0,17,4,255,4,1900,37105,102,3,104.246492,4.636767,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,8248,102,3,106.319731,0.743662,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,14725,102,3,102.067298,4.807368,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,42165,102,3,105.08479,0.907265,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,29797,102,3,101.332129,0.49987,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,3746,102,3,104.393291,0.403762,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,35581,102,3,102.058193,0.979941,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,10861,102,3,100.583106,21.689553,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,59678,102,3,102.758948,2.736681,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,62718,102,3,104.448956,0.841653,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,26994,102,3,101.614003,0.496813,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,45701,102,3,106.247782,0.409011,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,2070,102,3,98.510574,2.507501,1,1,1,1,1,1,1
3.00E-06,1607886072,0,17,4,255,4,1900,47696,102,3,99.429062,1.512191,1,1,1,1,1,1,1
0.00059,1607886072,0,17,4,255,4,1900,16063,102,3,104.45957,1.171616,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,22542,102,3,97.725163,0.744984,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,39862,102,3,106.642217,0.464755,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,15534,102,3,106.550199,0.49714,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,3799,102,3,99.959159,1.799174,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,1886,102,3,103.192109,4.850302,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,56256,102,3,104.287938,0.757575,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,57518,102,3,106.154485,1.357747,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,6018,102,3,100.794437,1.022543,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,27297,102,3,106.544283,2.315419,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,43759,102,3,103.37114,6.807479,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,34864,102,3,105.274304,0.354201,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,40641,102,3,103.75014,1.05044,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,63360,102,3,105.187667,2.260247,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,18400,102,3,105.634855,0.409498,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,64448,102,3,105.372317,7.057206,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,26061,102,3,103.609264,0.746162,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,36967,102,3,104.239167,3.359633,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,41877,102,3,105.358371,0.306673,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,42846,102,3,106.041037,0.119455,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,51179,102,3,100.690306,1.578797,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,25338,102,3,104.857396,0.097544,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,24680,102,3,103.36188,0.099315,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,33429,102,3,103.621997,0.013941,1,1,1,1,1,1,1
3.00E-06,1607886072,0,17,4,255,4,1900,53237,102,3,105.702761,0.022868,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,54997,102,3,106.576054,0.591521,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,16833,102,3,106.105113,0.326416,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,45593,102,3,104.826157,0.97833,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,46647,102,3,106.168324,1.14674,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,39846,102,3,106.379326,0.511425,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,21487,102,3,101.28837,0.63517,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,49146,102,3,103.243705,1.550533,1,1,1,1,1,1,1
3.00E-06,1607886072,0,17,4,255,4,1900,39230,102,3,103.863742,1.732856,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,46974,102,3,104.848412,0.119483,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,14465,102,3,105.457878,3.303906,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,11795,102,3,105.826126,1.694903,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,10545,102,3,106.312307,2.961967,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,46785,102,3,106.316012,0.007703,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,56989,102,3,103.664226,0.828634,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,16504,102,3,100.747531,3.700755,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,59407,102,3,103.448775,7.040702,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,10946,102,3,106.00901,0.429992,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,33941,102,3,106.595946,0.193869,1,1,1,1,1,1,1
3.00E-06,1607886072,0,17,4,255,4,1900,6777,102,3,101.805476,1.506598,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,54283,102,3,101.831658,8.570435,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,33354,102,3,106.372447,0.022833,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,10356,102,3,106.572015,0.159706,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,16642,102,3,103.771631,0.458976,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,30318,102,3,101.941345,0.647269,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,3113,102,3,105.64241,1.316494,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,65034,102,3,98.604289,0.228094,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,16355,102,3,106.654064,3.027563,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,43649,102,3,105.712739,2.329553,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,49273,102,3,96.883989,1.348763,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,36055,102,3,103.424014,1.582876,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,6323,102,3,102.795591,1.705179,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,55834,102,3,96.848937,5.638878,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,39205,102,3,102.202626,1.26271,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,4038,102,3,101.54359,0.365428,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,15933,102,3,103.981329,1.429679,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,22030,102,3,103.798031,0.385189,1,1,1,1,1,1,1
3.00E-06,1607886072,0,17,4,255,4,1900,23591,102,3,104.146869,0.017396,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,41984,102,3,102.638935,0.099362,1,1,1,1,1,1,1
0.000313,1607886072,0,17,4,255,4,1900,4446,102,3,100.749536,1.592217,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,4898,102,3,104.720487,0.147774,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,41255,102,3,99.517349,1.822071,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,21639,102,3,104.801851,0.781353,1,1,1,1,1,1,1
3.00E-06,1607886072,0,17,4,255,4,1900,6538,102,3,100.932773,6.321009,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,6882,102,3,105.300674,1.725425,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,51594,102,3,105.454384,0.101181,1,1,1,1,1,1,1
3.00E-06,1607886072,0,17,4,255,4,1900,12003,102,3,106.097075,1.227766,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,10019,102,3,104.417447,6.382031,1,1,1,1,1,1,1
3.00E-06,1607886072,0,17,4,255,4,1900,53356,102,3,105.865747,0.273499,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,18080,102,3,104.64349,0.313205,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,29797,102,3,101.334034,0.001905,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,45250,102,3,103.734745,2.366949,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,43805,102,3,104.874171,0.924116,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,47387,102,3,101.784264,0.670915,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,64709,102,3,105.850367,4.143848,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,55967,102,3,106.638684,0.759939,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,6662,102,3,101.236751,2.657182,1,1,1,1,1,1,1
3.00E-06,1607886072,0,17,4,255,4,1900,39183,102,3,104.884605,3.346594,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,41156,102,3,100.406364,2.879211,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,57305,102,3,106.453258,0.777943,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,27828,102,3,102.981187,3.227686,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,20104,102,3,106.62851,7.899197,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,36566,102,3,98.576213,0.695018,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,45647,102,3,105.648348,0.322116,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,38105,102,3,104.911729,2.265881,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,27968,102,3,104.789175,2.366183,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,29144,102,3,104.450863,3.589329,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,53642,102,3,102.587634,3.323282,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,9346,102,3,104.809017,6.821637,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,62036,102,3,104.721697,1.172113,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,54822,102,3,106.372962,0.411022,1,1,1,1,1,1,1
0.000586,1607886072,0,17,4,255,4,1900,29786,102,3,106.100742,2.457325,1,1,1,1,1,1,1
3.00E-06,1607886072,0,17,4,255,4,1900,14804,102,3,105.226604,2.14901,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,45842,102,3,106.637094,0.96082,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,46105,102,3,100.065647,4.240738,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,12097,102,3,100.484365,0.734624,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,27917,102,3,103.999474,0.374712,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,25856,102,3,100.138684,0.791156,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,41598,102,3,106.337644,3.407938,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,34043,102,3,98.269218,2.307464,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,45857,102,3,106.035169,4.2778,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,26102,102,3,106.189925,8.209858,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,56973,102,3,106.350845,2.56628,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,22674,102,3,104.385733,1.005268,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,43183,102,3,104.611101,2.065163,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,29434,102,3,105.02736,2.295406,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,30722,102,3,106.573567,0.971583,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,6538,102,3,100.933854,0.001081,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,6882,102,3,105.301756,0.001082,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,51594,102,3,105.455466,0.001082,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,12003,102,3,106.098156,0.001081,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,10019,102,3,104.418529,0.001082,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,53356,102,3,105.866828,0.001081,1,1,1,1,1,1,1
3.00E-06,1607886072,0,17,4,255,4,1900,18080,102,3,104.644572,0.001082,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,29797,102,3,101.335116,0.001082,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,45250,102,3,103.735827,0.001082,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,43805,102,3,104.875253,0.001082,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,47387,102,3,101.785346,0.001082,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,64709,102,3,105.851449,0.001082,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,55967,102,3,106.639766,0.001082,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,6662,102,3,101.237833,0.001082,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,39183,102,3,104.885686,0.001081,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,41156,102,3,100.407445,0.001081,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,57305,102,3,106.454339,0.001081,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,27828,102,3,102.982268,0.001081,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,20104,102,3,106.629591,0.001081,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,36566,102,3,98.577294,0.001081,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,45647,102,3,105.649429,0.001081,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,38105,102,3,104.91281,0.001081,1,1,1,1,1,1,1
3.00E-06,1607886072,0,17,4,255,4,1900,27968,102,3,104.790257,0.001082,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,29144,102,3,104.451945,0.001082,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,53642,102,3,102.588716,0.001082,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,9346,102,3,104.810099,0.001082,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,62036,102,3,104.722779,0.001082,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,54822,102,3,106.374044,0.001082,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,13495,102,3,105.651608,0.235604,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,54591,102,3,106.170795,3.685499,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,42527,102,3,105.236681,3.000789,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,24525,102,3,106.639819,2.948747,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,51844,102,3,105.061761,0.291148,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,32924,102,3,106.526176,6.723135,1,1,1,1,1,1,1
3.00E-06,1607886072,0,17,4,255,4,1900,58245,102,3,105.721577,6.077954,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,38460,102,3,104.927789,2.417427,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,23902,102,3,106.509288,0.470849,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,48527,102,3,104.509526,8.015123,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,30971,102,3,105.240977,5.670885,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,5237,102,3,104.815838,0.013882,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,12932,102,3,102.906581,4.596231,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,59345,102,3,105.464352,0.106162,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,1217,102,3,103.898832,1.421793,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,56205,102,3,106.119591,7.871207,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,55942,102,3,105.099037,0.535797,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,4218,102,3,101.790815,2.198627,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,14741,102,3,103.617476,2.03512,1,1,1,1,1,1,1
0.00059,1607886072,0,17,4,255,4,1900,47380,102,3,104.807177,0.512749,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,6538,102,3,100.934835,0.000981,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,6882,102,3,105.302737,0.000981,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,51594,102,3,105.456447,0.000981,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,12003,102,3,106.099137,0.000981,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,10019,102,3,104.41951,0.000981,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,53356,102,3,105.867809,0.000981,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,18080,102,3,104.645552,0.00098,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,29797,102,3,101.336096,0.00098,1,1,1,1,1,1,1
3.00E-06,1607886072,0,17,4,255,4,1900,45250,102,3,103.736808,0.000981,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,43805,102,3,104.876234,0.000981,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,47387,102,3,101.786327,0.000981,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,64709,102,3,105.85243,0.000981,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,55967,102,3,106.640747,0.000981,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,6662,102,3,101.238814,0.000981,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,39183,102,3,104.886667,0.000981,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,41156,102,3,100.408426,0.000981,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,57305,102,3,106.45532,0.000981,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,27828,102,3,102.983249,0.000981,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,20104,102,3,106.630572,0.000981,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,36566,102,3,98.578275,0.000981,1,1,1,1,1,1,1
